/nobel_prizes/medicine/laureates/1953/index.html,134,
/nobel_prizes/medicine/laureates/1993/index.html,133,
/nobel_prizes/medicine/laureates/1908/index.html,132,
/nobel_prizes/physics/laureates/1902/index.html,132,
/nobel_prizes/medicine/laureates/1965/index.html,131,
/nobel_prizes/medicine/laureates/1986/index.html,130,
/nobel_prizes/physics/laureates/1963/index.html,130,
/nobel_prizes/literature/laureates/1996/index.html,129,
/nobel_prizes/medicine/laureates/1978/index.html,129,
/nobel_prizes/medicine/laureates/1979/index.html,129,
/nobel_prizes/peace/laureates/1998/index.html,129,
/nobel_prizes/physics/laureates/1938/index.html,129,
/nobel_prizes/medicine/laureates/1997/index.html,128,
/nobel_prizes/physics/laureates/1937/index.html,128,
/nobel_prizes/chemistry/laureates/1962/index.html,127,
/nobel_prizes/literature/laureates/2009/index.html,127,
/nobel_prizes/physics/laureates/1952/index.html,126,
/nobel_prizes/chemistry/laureates/1901/index.html,125,
/nobel_prizes/literature/laureates/1988/index.html,125,
/nobel_prizes/medicine/laureates/1933/index.html,124,
/nobel_prizes/medicine/laureates/1994/index.html,123,
/nobel_prizes/chemistry/laureates/1903/index.html,122,
/nobel_prizes/medicine/laureates/1963/index.html,122,
/nobel_prizes/medicine/laureates/1991/index.html,121,
/nobel_prizes/literature/laureates/1958/index.html,120,
/nobel_prizes/medicine/laureates/1974/index.html,120,
/nobel_prizes/medicine/laureates/1977/index.html,118,
/nobel_prizes/physics/laureates/1909/index.html,118,
/nobel_prizes/literature/laureates/1948/index.html,117,
/nobel_prizes/literature/laureates/2005/index.html,117,
/nobel_prizes/literature/laureates/2008/index.html,117,
/nobel_prizes/medicine/laureates/1975/index.html,117,
/nobel_prizes/peace/laureates/1995/index.html,117,
/nobel_prizes/physics/laureates/1978/index.html,117,
/nobel_prizes/medicine/laureates/1905/index.html,116,
/nobel_prizes/medicine/laureates/1958/index.html,116,
/nobel_prizes/peace/laureates/1978/index.html,116,
/nobel_prizes/medicine/laureates/1985/index.html,115,
/nobel_prizes/physics/laureates/1911/index.html,115,
/nobel_prizes/chemistry/laureates/1963/index.html,114,
/nobel_prizes/literature/laureates/1901/index.html,114,
/nobel_prizes/literature/laureates/1986/index.html,114,
/nobel_prizes/medicine/laureates/1902/index.html,114,
/nobel_prizes/literature/laureates/1964/index.html,113,
/nobel_prizes/literature/laureates/1970/index.html,112,
/nobel_prizes/literature/laureates/1994/index.html,112,
/nobel_prizes/literature/laureates/2003/index.html,112,
/nobel_prizes/physics/laureates/1972/index.html,112,
/nobel_prizes/medicine/laureates/1996/index.html,111,
/nobel_prizes/literature/laureates/1997/index.html,110,
/nobel_prizes/medicine/laureates/1901/index.html,110,
/nobel_prizes/medicine/laureates/1988/index.html,110,
/nobel_prizes/literature/laureates/1990/index.html,109,
/nobel_prizes/physics/laureates/1936/index.html,109,
/nobel_prizes/medicine/laureates/1947/index.html,108,
/nobel_prizes/peace/laureates/1973/index.html,108,
/nobel_prizes/peace/laureates/1996/index.html,108,
/nobel_prizes/physics/laureates/1924/index.html,108,
/nobel_prizes/physics/laureates/1974/index.html,108,
/nobel_prizes/chemistry/laureates/1958/index.html,106,
/nobel_prizes/literature/laureates/1991/index.html,106,
/nobel_prizes/medicine/laureates/1990/index.html,106,
/nobel_prizes/physics/laureates/1954/index.html,105,
/nobel_prizes/physics/laureates/1999/index.html,105,
/nobel_prizes/literature/laureates/1938/index.html,104,
/nobel_prizes/physics/laureates/1964/index.html,104,
/nobel_prizes/physics/laureates/1967/index.html,104,
/nobel_prizes/physics/laureates/1998/index.html,104,
/nobel_prizes/physics/laureates/1957/index.html,102,
/nobel_prizes/physics/laureates/1983/index.html,102,
/nobel_prizes/chemistry/laureates/1999/index.html,101,
/nobel_prizes/peace/laureates/1976/index.html,101,
/nobel_prizes/medicine/laureates/1950/index.html,100,
/nobel_prizes/medicine/laureates/1970/index.html,100,
/nobel_prizes/peace/laureates/1962/index.html,100,
/nobel_prizes/peace/laureates/1987/index.html,99,
/nobel_prizes/physics/laureates/1925/index.html,98,
/nobel_prizes/physics/laureates/1945/index.html,98,
/nobel_prizes/physics/laureates/1984/index.html,98,
/nobel_prizes/medicine/laureates/1932/index.html,97,
/nobel_prizes/peace/laureates/1985/index.html,97,
/nobel_prizes/physics/laureates/1975/index.html,97,
/nobel_prizes/physics/laureates/1991/index.html,97,
/nobel_prizes/medicine/laureates/1948/index.html,95,
/nobel_prizes/medicine/laureates/1960/index.html,95,
/nobel_prizes/medicine/laureates/1987/index.html,95,
/nobel_prizes/peace/laureates/1963/index.html,95,
/nobel_prizes/physics/laureates/1914/index.html,93,
/nobel_prizes/physics/laureates/1977/index.html,93,
/nobel_prizes/chemistry/laureates/1912/index.html,92,
/nobel_prizes/medicine/laureates/1969/index.html,92,
/nobel_prizes/peace/laureates/1969/index.html,92,
/nobel_prizes/physics/laureates/1907/index.html,92,
/nobel_prizes/chemistry/laureates/1972/index.html,91,
/nobel_prizes/literature/laureates/2004/index.html,91,
/nobel_prizes/chemistry/laureates/1952/index.html,90,
/nobel_prizes/chemistry/laureates/1989/index.html,90,
